Date,Time(s),Power(dB),Temp(K),atennuation(dB)
21:46:59,10512.57761645317,-51.6724,0.050927,9.0
21:47:00,10513.644763231277,-51.6731,0.050927,9.0
21:47:01,10514.736842870712,-51.6735,0.050927,9.0
21:47:02,10515.804987668991,-51.6726,0.050927,9.0
21:47:03,10516.88111114502,-51.6729,0.050927,9.0
21:47:04,10517.970199584961,-51.6737,0.050927,9.0
21:47:05,10519.040891647339,-51.673,0.050927,9.0
21:47:06,10520.112411022186,-51.6729,0.050927,9.0
21:47:08,10521.197347640991,-51.6729,0.050927,9.0
21:47:09,10522.274189710617,-51.6735,0.050927,9.0
21:47:10,10523.341338157654,-51.6727,0.050927,9.0
21:47:11,10524.426697969437,-51.6721,0.050927,9.0
21:47:12,10525.504844427109,-51.673,0.050927,9.0
21:47:13,10526.577659606934,-51.6724,0.050927,9.0
21:47:14,10527.654777765274,-51.6728,0.050927,9.0
21:47:15,10528.746183156967,-51.6738,0.050927,9.0
21:47:16,10529.825299024582,-51.6723,0.050927,9.0
21:47:17,10530.918377637863,-51.6728,0.050927,9.0
21:47:18,10532.009459972382,-51.6731,0.050927,9.0
21:47:19,10533.089573383331,-51.6735,0.050879,9.0
21:47:21,10534.182651042938,-51.6736,0.050879,9.0
21:47:22,10535.25977230072,-51.673,0.050879,9.0
21:47:23,10536.35185289383,-51.6722,0.050879,9.0
21:47:24,10537.430969238281,-51.673,0.050879,9.0
21:47:25,10538.524045944214,-51.6743,0.050879,9.0
21:47:26,10539.604159355164,-51.6726,0.050879,9.0
21:47:27,10540.694244146347,-51.6725,0.050879,9.0
21:47:28,10541.78433084488,-51.6723,0.050879,9.0
21:47:29,10542.861451864243,-51.6733,0.050879,9.0
21:47:30,10543.927600860596,-51.6723,0.050879,9.0
21:47:31,10545.012700796127,-51.6754,0.050879,9.0
21:47:32,10546.103784561157,-51.6741,0.050879,9.0
21:47:34,10547.181354999542,-51.6728,0.050879,9.0
21:47:35,10548.281904697418,-51.6737,0.050879,9.0
21:47:36,10549.370193004608,-51.6727,0.050879,9.0
21:47:37,10550.457246780396,-51.6733,0.050879,9.0
21:47:38,10551.536697387695,-51.6726,0.050879,9.0
21:47:39,10552.610721826553,-51.6734,0.050879,9.0
21:47:40,10553.69990515709,-51.6737,0.050879,9.0
21:47:41,10554.790304422379,-51.6734,0.050879,9.0
21:47:42,10555.878526210785,-51.6742,0.050879,9.0
21:47:43,10556.954648971558,-51.6722,0.050879,9.0
21:47:44,10558.046729564667,-51.6736,0.050879,9.0
21:47:46,10559.127839565277,-51.673,0.050879,9.0
21:47:47,10560.217951059341,-51.6727,0.050879,9.0
21:47:48,10561.299063920975,-51.6731,0.050879,9.0
21:47:49,10562.372187137604,-51.6715,0.050879,9.0
21:47:50,10563.457266807556,-51.6736,0.050879,9.0
21:47:51,10564.5433883667,-51.6728,0.050879,9.0
21:47:52,10565.634474039078,-51.675,0.050879,9.0
21:47:53,10566.723534822464,-51.6734,0.050879,9.0
21:47:54,10567.790682315826,-51.6762,0.050879,9.0
21:47:55,10568.88079404831,-51.6733,0.050879,9.0
21:47:56,10569.946918725967,-51.6732,0.050825,9.0
21:47:57,10571.038001775742,-51.6718,0.050825,9.0
21:47:58,10572.103154420853,-51.6722,0.050825,9.0
21:48:00,10573.181272745132,-51.6736,0.050825,9.0
21:48:01,10574.259504079819,-51.6741,0.050825,9.0
21:48:02,10575.361036777496,-51.6732,0.050825,9.0
21:48:03,10576.438957452774,-51.6732,0.050825,9.0
21:48:04,10577.5300116539,-51.6725,0.050825,9.0
21:48:05,10578.617953062057,-51.6725,0.050825,9.0
21:48:06,10579.683073997498,-51.6725,0.050825,9.0
21:48:07,10580.7767765522,-51.674,0.050825,9.0
21:48:08,10581.863116025925,-51.6758,0.050825,9.0
21:48:09,10582.937178134918,-51.6729,0.050825,9.0
21:48:10,10584.011867761612,-51.6747,0.050825,9.0
21:48:11,10585.10863161087,-51.674,0.050825,9.0
21:48:13,10586.186749696732,-51.6737,0.050825,9.0
21:48:14,10587.252899646759,-51.6729,0.050825,9.0
21:48:15,10588.340990781784,-51.6744,0.050825,9.0
21:48:16,10589.40714097023,-51.6734,0.050825,9.0
21:48:17,10590.49822473526,-51.6721,0.050825,9.0
21:48:18,10591.563376665115,-51.6742,0.050825,9.0
21:48:19,10592.654489040375,-51.6732,0.050825,9.0
21:48:20,10593.73357629776,-51.6723,0.050825,9.0
21:48:21,10594.797731637955,-51.6732,0.050825,9.0
21:48:22,10595.885822534561,-51.6735,0.050825,9.0
21:48:23,10596.96992444992,-51.6736,0.050825,9.0
21:48:24,10598.0640001297,-51.6739,0.050825,9.0
21:48:26,10599.144112586975,-51.6734,0.050825,9.0
21:48:27,10600.210262775421,-51.6739,0.050825,9.0
21:48:28,10601.300349235535,-51.6753,0.050825,9.0
21:48:29,10602.390434265137,-51.6736,0.050825,9.0
21:48:30,10603.482126712799,-51.6737,0.050825,9.0
21:48:31,10604.565754890442,-51.6727,0.050825,9.0
21:48:32,10605.6599984169,-51.674,0.050825,9.0
21:48:33,10606.74747467041,-51.6736,0.050812,9.0
21:48:34,10607.841118097305,-51.6736,0.050812,9.0
21:48:35,10608.930480480194,-51.6754,0.050812,9.0
21:48:36,10610.019191741943,-51.6732,0.050812,9.0
21:48:37,10611.096883773804,-51.6736,0.050812,9.0
21:48:39,10612.175998687744,-51.674,0.050812,9.0
21:48:40,10613.264991044998,-51.6745,0.050812,9.0
21:48:41,10614.3509953022,-51.6746,0.050812,9.0
21:48:42,10615.416115045547,-51.6764,0.050812,9.0
21:48:43,10616.502246141434,-51.6744,0.050812,9.0
21:48:44,10617.58232474327,-51.6744,0.050812,9.0
21:48:45,10618.672410488129,-51.6737,0.050812,9.0
21:48:46,10619.741552591324,-51.6744,0.050812,9.0
21:48:47,10620.828647136688,-51.6729,0.050812,9.0
21:48:48,10621.92072725296,-51.6731,0.050812,9.0
21:48:49,10622.98887181282,-51.6735,0.050812,9.0
21:48:51,10624.19268321991,-51.6758,0.050812,9.0
21:48:52,10625.272767066956,-51.6749,0.050812,9.0
21:48:53,10626.354904413223,-51.6738,0.050812,9.0
21:48:54,10627.421024560928,-51.6751,0.050812,9.0
21:48:55,10628.5131046772,-51.6729,0.050812,9.0
21:48:56,10629.60718011856,-51.674,0.050812,9.0
21:48:57,10630.687319040298,-51.6739,0.050812,9.0
21:48:58,10631.772647619247,-51.6759,0.050812,9.0
21:48:59,10632.843395709991,-51.6735,0.050812,9.0
21:49:00,10633.937265634537,-51.6743,0.050812,9.0
21:49:01,10635.023136377335,-51.674,0.050812,9.0
21:49:02,10636.112011432648,-51.6739,0.050812,9.0
21:49:04,10637.190645456314,-51.6737,0.050812,9.0
21:49:05,10638.28363108635,-51.6736,0.050812,9.0
21:49:06,10639.376809358597,-51.6751,0.050812,9.0
21:49:07,10640.452206134796,-51.6741,0.050812,9.0
21:49:08,10641.544312477112,-51.6733,0.050812,9.0
21:49:09,10642.636394023895,-51.6746,0.050812,9.0
21:49:10,10643.727450609207,-51.6729,0.050775,9.0
21:49:11,10645.028972387314,-51.6735,0.050775,9.0
21:49:12,10646.112102270126,-51.6742,0.050775,9.0
21:49:14,10647.178226947784,-51.6728,0.050775,9.0
21:49:15,10648.267341136932,-51.6737,0.050775,9.0
21:49:16,10649.36341047287,-51.6727,0.050775,9.0
21:49:17,10650.441529035568,-51.6735,0.050775,9.0
21:49:18,10651.521640777588,-51.6722,0.050775,9.0
21:49:19,10652.613723993301,-51.6733,0.050775,9.0
21:49:20,10653.691814184189,-51.6734,0.050775,9.0
21:49:21,10654.771927595139,-51.673,0.050775,9.0
21:49:22,10655.859021186829,-51.6741,0.050775,9.0
21:49:23,10656.95212483406,-51.6749,0.050775,9.0
21:49:24,10658.019498825073,-51.6726,0.050775,9.0
21:49:25,10659.08988070488,-51.6744,0.050775,9.0
21:49:27,10660.173533439636,-51.674,0.050775,9.0
21:49:28,10661.25299024582,-51.6763,0.050775,9.0
21:49:29,10662.36974978447,-51.6749,0.050775,9.0
21:49:30,10663.473891496658,-51.6737,0.050775,9.0
21:49:31,10664.576598644257,-51.6733,0.050775,9.0
21:49:32,10665.669734954834,-51.675,0.050775,9.0
21:49:33,10666.752780914307,-51.6732,0.050775,9.0
21:49:34,10667.843692779541,-51.6764,0.050775,9.0
21:49:35,10668.93677163124,-51.6739,0.050775,9.0
21:49:36,10670.026856899261,-51.6746,0.050775,9.0
21:49:37,10671.103977680206,-51.6738,0.050775,9.0
21:49:39,10672.182096481323,-51.6747,0.050775,9.0
21:49:40,10673.262209415436,-51.6729,0.050775,9.0
21:49:41,10674.341350078583,-51.6747,0.050775,9.0
21:49:42,10675.426449775696,-51.6733,0.050775,9.0
21:49:43,10676.518529891968,-51.6741,0.050775,9.0
21:49:44,10677.600636959076,-51.675,0.050775,9.0
21:49:45,10678.680749893188,-51.6741,0.050775,9.0
21:49:46,10679.74687409401,-51.6744,0.050775,9.0
21:49:47,10680.83596277237,-51.6747,0.050738,9.0
21:49:48,10681.91408085823,-51.6754,0.050738,9.0
21:49:49,10682.98277258873,-51.6742,0.050738,9.0
21:49:50,10684.081591844559,-51.6763,0.050738,9.0
21:49:52,10685.165694236755,-51.6736,0.050738,9.0
21:49:53,10686.251800775528,-51.6748,0.050738,9.0
21:49:54,10687.369834899902,-51.6729,0.050738,9.0
21:49:55,10688.447928190231,-51.6752,0.050738,9.0
21:49:56,10689.528039932251,-51.6744,0.050738,9.0
21:49:57,10690.607156038284,-51.6747,0.050738,9.0
21:49:58,10691.671311616898,-51.674,0.050738,9.0
21:49:59,10692.761397123337,-51.6733,0.050738,9.0
21:50:00,10693.830538749695,-51.6747,0.050738,9.0
21:50:01,10694.920625686646,-51.6742,0.050738,9.0
21:50:02,10695.98577785492,-51.6758,0.050738,9.0
21:50:03,10697.075863599777,-51.6746,0.050738,9.0
21:50:05,10698.141016721725,-51.6751,0.050738,9.0
21:50:06,10699.220132112503,-51.6755,0.050738,9.0
21:50:07,10700.300245285034,-51.6746,0.050738,9.0
21:50:08,10701.389333724976,-51.6744,0.050738,9.0
21:50:09,10702.471440553665,-51.6745,0.050738,9.0
21:50:10,10703.554545640945,-51.6744,0.050738,9.0
21:50:11,10705.019127368927,-51.6748,0.050738,9.0
21:50:13,10706.126829385757,-51.6742,0.050738,9.0
21:50:14,10707.203808546066,-51.6753,0.050738,9.0
21:50:15,10708.28760766983,-51.6739,0.050738,9.0
21:50:16,10709.402694225311,-51.6741,0.050738,9.0
21:50:17,10710.501543283463,-51.6752,0.050738,9.0
21:50:18,10711.592626810074,-51.6738,0.050738,9.0
21:50:19,10712.677198410034,-51.6761,0.050738,9.0
21:50:20,10713.765646219254,-51.6748,0.050738,9.0
21:50:21,10714.838686943054,-51.6724,0.050738,9.0
21:50:22,10715.91580748558,-51.675,0.050738,9.0
21:50:23,10717.005893468857,-51.6743,0.050738,9.0
21:50:24,10718.096005439758,-51.674,0.050665,9.0
21:50:26,10719.176091909409,-51.6765,0.050665,9.0
21:50:27,10720.241245031357,-51.674,0.050665,9.0
21:50:28,10721.331330060959,-51.6734,0.050665,9.0
21:50:29,10722.41044640541,-51.6739,0.050665,9.0
21:50:30,10723.491556406021,-51.6746,0.050665,9.0
21:50:31,10724.57067155838,-51.6739,0.050665,9.0
21:50:32,10725.636821269989,-51.6746,0.050665,9.0
21:50:33,10726.7279047966,-51.6738,0.050665,9.0
21:50:34,10727.806022644043,-51.674,0.050665,9.0
21:50:35,10728.888130187988,-51.6739,0.050665,9.0
21:50:36,10729.975250959396,-51.6737,0.050665,9.0
21:50:37,10731.054339647293,-51.6744,0.050665,9.0
21:50:39,10732.135449647903,-51.674,0.050665,9.0
21:50:40,10733.214013576508,-51.6744,0.050665,9.0
21:50:41,10734.317957401276,-51.6746,0.050665,9.0
21:50:42,10735.427975416183,-51.6736,0.050665,9.0
21:50:43,10736.529667854309,-51.6745,0.050665,9.0
21:50:44,10737.605541229248,-51.6742,0.050665,9.0
21:50:45,10738.703790426254,-51.6754,0.050665,9.0
21:50:46,10739.777718305588,-51.6735,0.050665,9.0
21:50:47,10740.845410585403,-51.6738,0.050665,9.0
21:50:48,10741.923016548157,-51.6745,0.050665,9.0
21:50:49,10743.011613845825,-51.6747,0.050665,9.0
21:50:50,10744.09190773964,-51.6735,0.050665,9.0
21:50:52,10745.178289175034,-51.6745,0.050665,9.0
21:50:53,10746.246459245682,-51.6741,0.050665,9.0
21:50:54,10747.324551820755,-51.6765,0.050665,9.0
21:50:55,10748.394732236862,-51.6751,0.050665,9.0
21:50:56,10749.486771821976,-51.6753,0.050665,9.0
21:50:57,10750.56292128563,-51.6741,0.050665,9.0
21:50:58,10751.644004583359,-51.6742,0.050665,9.0
21:50:59,10752.713146924973,-51.674,0.050665,9.0
21:51:00,10753.791265249252,-51.6738,0.050665,9.0
21:51:01,10754.911270618439,-51.6755,0.050697,9.0
21:51:02,10755.986424446106,-51.6756,0.050697,9.0
21:51:03,10757.094435453415,-51.6744,0.050697,9.0
21:51:05,10758.159617424011,-51.6741,0.050697,9.0
21:51:06,10759.249697446823,-51.6742,0.050697,9.0
21:51:07,10760.341780424118,-51.6731,0.050697,9.0
21:51:08,10761.409924983978,-51.6762,0.050697,9.0
21:51:09,10762.512591362,-51.6737,0.050697,9.0
21:51:10,10763.611565113068,-51.6748,0.050697,9.0
21:51:11,10764.713859319687,-51.6744,0.050697,9.0
21:51:12,10765.79552268982,-51.6739,0.050697,9.0
21:51:13,10766.86151432991,-51.6743,0.050697,9.0
21:51:14,10767.92889213562,-51.6745,0.050697,9.0
21:51:15,10769.029976606369,-51.6751,0.050697,9.0
21:51:16,10770.114353895187,-51.6766,0.050697,9.0
21:51:18,10771.204814910889,-51.6741,0.050697,9.0
21:51:19,10772.297893762589,-51.6756,0.050697,9.0
21:51:20,10773.375014305115,-51.6757,0.050697,9.0
21:51:21,10774.467095136642,-51.6751,0.050697,9.0
21:51:22,10775.560173034668,-51.6737,0.050697,9.0
21:51:23,10776.637292861938,-51.6737,0.050697,9.0
21:51:24,10777.732366085052,-51.6734,0.050697,9.0
21:51:25,10778.812478780746,-51.6736,0.050697,9.0
21:51:26,10779.88760471344,-51.6739,0.050697,9.0
21:51:27,10780.952757835388,-51.6741,0.050697,9.0
21:51:28,10782.046833276749,-51.6736,0.050697,9.0
21:51:30,10783.13891363144,-51.6734,0.050697,9.0
21:51:31,10784.231991767883,-51.6741,0.050697,9.0
21:51:32,10785.296172618866,-51.6722,0.050697,9.0
21:51:33,10786.386233329773,-51.675,0.050697,9.0
21:51:34,10787.452383518219,-51.6745,0.050697,9.0
21:51:35,10788.532496213913,-51.673,0.050697,9.0
21:51:36,10789.612153053284,-51.6741,0.050697,9.0
21:51:37,10790.70647597313,-51.6737,0.050697,9.0
21:51:38,10791.77109503746,-51.6744,0.050697,9.0
21:51:39,10792.855348587036,-51.6733,0.050625,9.0
21:51:40,10793.942890882492,-51.6733,0.050625,9.0
21:51:41,10795.025456428528,-51.673,0.050625,9.0
21:51:42,10796.109461069107,-51.6735,0.050625,9.0
21:51:44,10797.18726849556,-51.6743,0.050625,9.0
21:51:45,10798.280250310898,-51.6754,0.050625,9.0
21:51:46,10799.388258695602,-51.6745,0.050625,9.0
21:51:47,10800.47546672821,-51.676,0.050625,9.0
21:51:48,10801.560074090958,-51.6729,0.050625,9.0
21:51:49,10802.625489473343,-51.673,0.050625,9.0
21:51:50,10803.715597867966,-51.6749,0.050625,9.0
21:51:51,10804.808696269989,-51.6755,0.050625,9.0
21:51:52,10805.873806715012,-51.6737,0.050625,9.0
21:51:53,10806.952951431274,-51.6736,0.050625,9.0
21:51:54,10808.04500246048,-51.6739,0.050625,9.0
21:51:55,10809.110154867172,-51.6737,0.050625,9.0
21:51:57,10810.19525551796,-51.6747,0.050625,9.0
21:51:58,10811.278360366821,-51.6737,0.050625,9.0
21:51:59,10812.357499599457,-51.6736,0.050625,9.0
21:52:00,10813.436615228653,-51.6743,0.050625,9.0
21:52:01,10814.52969121933,-51.6751,0.050625,9.0
21:52:02,10815.61177611351,-51.674,0.050625,9.0
21:52:03,10816.701885938644,-51.6744,0.050625,9.0
21:52:04,10817.78097653389,-51.6734,0.050625,9.0
21:52:05,10818.865329742432,-51.6747,0.050625,9.0
21:52:06,10819.936578035355,-51.674,0.050625,9.0
21:52:07,10821.023649215698,-51.6735,0.050625,9.0
21:52:08,10822.096403837204,-51.6741,0.050625,9.0
21:52:10,10823.177710056305,-51.6744,0.050625,9.0
21:52:11,10824.264462471008,-51.6749,0.050625,9.0
21:52:12,10825.36577129364,-51.6739,0.050625,9.0
21:52:13,10826.453635931015,-51.6741,0.050625,9.0
21:52:14,10827.530754566193,-51.6742,0.050625,9.0
21:52:15,10828.623832464218,-51.6741,0.050625,9.0
21:52:16,10829.70893239975,-51.6746,0.050595,9.0
21:52:17,10830.787050008774,-51.6754,0.050595,9.0
21:52:18,10831.859209537506,-51.6735,0.050595,9.0
21:52:19,10832.93431019783,-51.6744,0.050595,9.0
21:52:20,10834.02539396286,-51.6744,0.050595,9.0
21:52:21,10835.104508638382,-51.6741,0.050595,9.0
21:52:23,10836.169661045074,-51.6737,0.050595,9.0
21:52:24,10837.259747982025,-51.674,0.050595,9.0
21:52:25,10838.338863372803,-51.6737,0.050595,9.0
21:52:26,10839.411994457245,-51.6743,0.050595,9.0
21:52:27,10840.502080917358,-51.6733,0.050595,9.0
21:52:28,10841.580198526382,-51.6743,0.050595,9.0
21:52:29,10842.66631937027,-51.6743,0.050595,9.0
21:52:30,10843.760395526886,-51.6729,0.050595,9.0
21:52:31,10845.04884839058,-51.6718,0.050595,9.0
21:52:33,10846.14028954506,-51.6723,0.050595,9.0
21:52:34,10847.228970050812,-51.6733,0.050595,9.0
21:52:35,10848.333418369293,-51.6737,0.050595,9.0
21:52:36,10849.411100625992,-51.6746,0.050595,9.0
21:52:37,10850.493573904037,-51.6745,0.050595,9.0
21:52:38,10851.572016000748,-51.6739,0.050595,9.0
21:52:39,10852.639275074005,-51.6773,0.050595,9.0
21:52:40,10853.720534801483,-51.6739,0.050595,9.0
21:52:41,10854.789264440536,-51.6741,0.050595,9.0
21:52:42,10855.877680540085,-51.673,0.050595,9.0
21:52:43,10856.951904296875,-51.6738,0.050595,9.0
21:52:44,10858.040992498398,-51.6747,0.050595,9.0
21:52:46,10859.135068178177,-51.6745,0.050595,9.0
21:52:47,10860.229144096375,-51.6725,0.050595,9.0
21:52:48,10861.309256315231,-51.6746,0.050595,9.0
21:52:49,10862.400594949722,-51.6735,0.050595,9.0
21:52:50,10863.468765735626,-51.6735,0.050595,9.0
21:52:51,10864.560851573944,-51.674,0.050595,9.0
21:52:52,10865.657887935638,-51.6735,0.050595,9.0
21:52:53,10866.745980262756,-51.6743,0.05058,9.0
21:52:54,10867.836065530777,-51.6745,0.05058,9.0
21:52:55,10868.91817331314,-51.6735,0.05058,9.0
21:52:56,10869.994296073914,-51.6736,0.05058,9.0
21:52:57,10871.061443090439,-51.6749,0.05058,9.0
21:52:59,10872.152554512024,-51.6752,0.05058,9.0
21:53:00,10873.244607448578,-51.6737,0.05058,9.0
21:53:01,10874.321755170822,-51.6748,0.05058,9.0
21:53:02,10875.414157152176,-51.6736,0.05058,9.0
21:53:03,10876.505557775497,-51.6736,0.05058,9.0
21:53:04,10877.582588672638,-51.6756,0.05058,9.0
21:53:05,10878.669898986816,-51.6741,0.05058,9.0
21:53:06,10879.757499217987,-51.6738,0.05058,9.0
21:53:07,10880.841570615768,-51.6745,0.05058,9.0
21:53:08,10881.921003341675,-51.674,0.05058,9.0
21:53:09,10882.994403362274,-51.676,0.05058,9.0
21:53:10,10884.067869663239,-51.6733,0.05058,9.0
21:53:12,10885.13752579689,-51.6747,0.05058,9.0
21:53:13,10886.22664308548,-51.6738,0.05058,9.0
21:53:14,10887.299745798111,-51.6736,0.05058,9.0
21:53:15,10888.392863750458,-51.6754,0.05058,9.0
21:53:16,10889.458973646164,-51.6736,0.05058,9.0
21:53:17,10890.547090291977,-51.6722,0.05058,9.0
21:53:18,10891.640142917633,-51.6748,0.05058,9.0
21:53:19,10892.718260765076,-51.6743,0.05058,9.0
21:53:20,10893.80934548378,-51.674,0.05058,9.0
21:53:21,10894.888459920883,-51.674,0.05058,9.0
21:53:22,10895.97854757309,-51.6746,0.05058,9.0
21:53:23,10897.059655666351,-51.6732,0.05058,9.0
21:53:25,10898.150738954544,-51.6754,0.05058,9.0
21:53:26,10899.232847690582,-51.6726,0.05058,9.0
21:53:27,10900.322932720184,-51.6726,0.05058,9.0
21:53:28,10901.416010856628,-51.6728,0.05058,9.0
21:53:29,10902.490139245987,-51.6719,0.05058,9.0
21:53:30,10903.582220077515,-51.6737,0.050544,9.0
21:53:31,10904.682368278503,-51.6738,0.050544,9.0
21:53:32,10905.77470111847,-51.6731,0.050544,9.0
21:53:33,10906.860114336014,-51.6739,0.050544,9.0
21:53:34,10907.967693567276,-51.674,0.050544,9.0
21:53:35,10909.059263944626,-51.6732,0.050544,9.0
21:53:37,10910.151450872421,-51.6725,0.050544,9.0
21:53:38,10911.230997085571,-51.6716,0.050544,9.0
21:53:39,10912.317723751068,-51.6731,0.050544,9.0
21:53:40,10913.409804105759,-51.6737,0.050544,9.0
21:53:41,10914.516649484634,-51.6725,0.050544,9.0
21:53:42,10915.593744039536,-51.6725,0.050544,9.0
21:53:43,10916.685824871063,-51.6725,0.050544,9.0
21:53:44,10917.781894683838,-51.6736,0.050544,9.0
21:53:45,10918.862008094788,-51.6722,0.050544,9.0
21:53:46,10919.940125703812,-51.6724,0.050544,9.0
21:53:47,10921.03220653534,-51.6733,0.050544,9.0
21:53:49,10922.128308057785,-51.6754,0.050544,9.0
21:53:50,10923.206394433975,-51.6741,0.050544,9.0
21:53:51,10924.296508073807,-51.6737,0.050544,9.0
21:53:52,10925.374623537064,-51.6735,0.050544,9.0
21:53:53,10926.45573425293,-51.6739,0.050544,9.0
21:53:54,10927.543822050095,-51.6732,0.050544,9.0
21:53:55,10928.61294221878,-51.6747,0.050544,9.0
21:53:56,10929.687070608139,-51.6737,0.050544,9.0
21:53:57,10930.767183065414,-51.6731,0.050544,9.0
21:53:58,10931.839650630951,-51.6727,0.050544,9.0
21:53:59,10932.92083144188,-51.6729,0.050544,9.0
21:54:00,10934.014005184174,-51.6732,0.050544,9.0
21:54:01,10935.091931581497,-51.6731,0.050544,9.0
21:54:03,10936.18302321434,-51.6734,0.050544,9.0
21:54:04,10937.265575170517,-51.6737,0.050544,9.0
21:54:05,10938.34691953659,-51.6721,0.050544,9.0
21:54:06,10939.42833685875,-51.673,0.050544,9.0
21:54:07,10940.526561260223,-51.6731,0.050498,9.0
21:54:08,10941.602917432785,-51.6731,0.050498,9.0
21:54:09,10942.688403844833,-51.6729,0.050498,9.0
21:54:10,10943.780642032623,-51.6725,0.050498,9.0
21:54:11,10944.85875916481,-51.6737,0.050498,9.0
21:54:12,10945.94086766243,-51.6721,0.050498,9.0
21:54:13,10947.018985033035,-51.673,0.050498,9.0
21:54:14,10948.112062692642,-51.6725,0.050498,9.0
21:54:16,10949.206138134003,-51.6727,0.050498,9.0
21:54:17,10950.295227050781,-51.6737,0.050498,9.0
21:54:18,10951.376363039017,-51.6734,0.050498,9.0
21:54:19,10952.455452919006,-51.6737,0.050498,9.0
21:54:20,10953.520630836487,-51.6744,0.050498,9.0
21:54:21,10954.604707717896,-51.6741,0.050498,9.0
21:54:22,10956.013940811157,-51.6726,0.050498,9.0
21:54:23,10957.080090045929,-51.6737,0.050498,9.0
21:54:25,10958.170202255249,-51.6733,0.050498,9.0
21:54:26,10959.251286029816,-51.6723,0.050498,9.0
21:54:27,10960.341035842896,-51.6736,0.050498,9.0
21:54:28,10961.465246200562,-51.672,0.050498,9.0
21:54:29,10962.565554141998,-51.6726,0.050498,9.0
21:54:30,10963.659220933914,-51.6743,0.050498,9.0
21:54:31,10964.761029958725,-51.6736,0.050498,9.0
21:54:32,10965.856102705002,-51.6728,0.050498,9.0
21:54:33,10966.935944795609,-51.6733,0.050498,9.0
21:54:34,10968.026673555374,-51.6732,0.050498,9.0
21:54:36,10969.1342253685,-51.6733,0.050498,9.0
21:54:37,10970.21536064148,-51.6738,0.050498,9.0
21:54:38,10971.295449256897,-51.6734,0.050498,9.0
21:54:39,10972.37159705162,-51.673,0.050498,9.0
21:54:40,10973.462654590607,-51.6737,0.050498,9.0
21:54:41,10974.543575763702,-51.6737,0.050498,9.0
21:54:42,10975.630670070648,-51.6744,0.050498,9.0
21:54:43,10976.722751140594,-51.6727,0.050498,9.0
21:54:44,10977.800868034363,-51.6723,0.050452,9.0
21:54:45,10978.87399983406,-51.6724,0.050452,9.0
21:54:46,10979.96209192276,-51.6725,0.050452,9.0
21:54:47,10981.043201684952,-51.6735,0.050452,9.0
21:54:48,10982.12331366539,-51.6744,0.050452,9.0
21:54:50,10983.202429533005,-51.6763,0.050452,9.0
21:54:51,10984.296532392502,-51.6732,0.050452,9.0
21:54:52,10985.437455654144,-51.6735,0.050452,9.0
21:54:53,10986.530532360077,-51.6727,0.050452,9.0
21:54:54,10987.62607884407,-51.6731,0.050452,9.0
21:54:55,10988.711541891098,-51.6742,0.050452,9.0
21:54:56,10989.79210639,-51.6728,0.050452,9.0
21:54:57,10990.874080657959,-51.6737,0.050452,9.0
21:54:58,10991.966926336288,-51.6732,0.050452,9.0
21:54:59,10993.052499294281,-51.6744,0.050452,9.0
21:55:01,10994.13059592247,-51.6749,0.050452,9.0
21:55:02,10995.220794439316,-51.6723,0.050452,9.0
21:55:03,10996.313565254211,-51.6737,0.050452,9.0
21:55:04,10997.407459020615,-51.6755,0.050452,9.0
21:55:05,10998.486968517303,-51.6749,0.050452,9.0
21:55:06,10999.57926082611,-51.6742,0.050452,9.0
21:55:07,11000.670369148254,-51.6747,0.050452,9.0
21:55:08,11001.751453638077,-51.6753,0.050452,9.0
21:55:09,11002.831566810608,-51.6731,0.050452,9.0
21:55:10,11003.902703046799,-51.6737,0.050452,9.0
21:55:11,11004.994784593582,-51.6734,0.050452,9.0
21:55:12,11006.085892915726,-51.6732,0.050452,9.0
21:55:14,11007.153014659882,-51.6754,0.050452,9.0
21:55:15,11008.239111185074,-51.6737,0.050452,9.0
21:55:16,11009.321219682693,-51.6734,0.050452,9.0
21:55:17,11010.409334897995,-51.6734,0.050452,9.0
21:55:18,11011.489423513412,-51.6736,0.050452,9.0
21:55:19,11012.566543340683,-51.6744,0.050452,9.0
21:55:20,11013.638677597046,-51.674,0.050452,9.0
21:55:21,11014.735751628876,-51.674,0.050449,9.0
21:55:22,11015.800923109055,-51.6744,0.050449,9.0
21:55:23,11016.87702178955,-51.6734,0.050449,9.0
21:55:24,11017.968780517578,-51.6736,0.050449,9.0
21:55:25,11019.068575143814,-51.6744,0.050449,9.0
21:55:27,11020.147637844086,-51.674,0.050449,9.0
21:55:28,11021.242127656937,-51.6742,0.050449,9.0
21:55:29,11022.31978726387,-51.675,0.050449,9.0
21:55:30,11023.412989854813,-51.6736,0.050449,9.0
21:55:31,11024.500702142715,-51.6759,0.050449,9.0
21:55:32,11025.602056026459,-51.674,0.050449,9.0
21:55:33,11026.685768127441,-51.6741,0.050449,9.0
21:55:34,11027.774856567383,-51.6731,0.050449,9.0
21:55:35,11028.842003822327,-51.6739,0.050449,9.0
21:55:36,11029.936079263687,-51.6732,0.050449,9.0
21:55:37,11031.01621723175,-51.6741,0.050449,9.0
21:55:38,11032.083339214325,-51.6748,0.050449,9.0
21:55:40,11033.154476642609,-51.6741,0.050449,9.0
21:55:41,11034.247583389282,-51.6757,0.050449,9.0
21:55:42,11035.339635133743,-51.6735,0.050449,9.0
21:55:43,11036.428724765778,-51.6733,0.050449,9.0
